assists,assists_per_60_minutes,created_xgoals,created_xgoals_minus_actual_xgoals,defensive_zone_giveaways,expected_goals,expected_goals_per_60_minutes,expected_pct_of_unblocked_shots_that_missed_net,expected_shooting_pct_on_unblocked_shots,faceoff_win_pct,final_standing,flurry_adjusted_xgoals,games_played,giveaways,goals,goals_above_expected,goals_above_shooting_talent,goals_per_60_minutes,high_danger_unblocked_shot_attempts,high_danger_xgoals,hits,icetime,low_danger_unblocked_shot_attempts,low_danger_xgoals,lower_limit,medium_danger_unblocked_shot_attempts,medium_danger_xgoals,min_salary,net_miss_pct_above_expected,off-ice_expected_goals_pct,on-ice_expected_goals_against_per_60_minutes,on-ice_expected_goals_differential,on-ice_expected_goals_pct,on-ice_goal_differential,on-ice_goals_pct,on-ice_high_danger_shot_attempts_against_per_60_minutes,on-ice_score/flurry_adjusted_expected_goals_pct,on-ice_score_adjusted_expected_goals_pct,on-ice_shot_attempt_pct_(corsi),on-ice_shot_attempts_against_per_60_minutes,on-ice_unblocked_shot_attempt_pct_(fenwick),pct_change,pct_of_shift_starts_in_defensive_zone,pct_of_shift_starts_in_neutral_zone,pct_of_shift_starts_in_offensive_zone,pct_of_shift_starts_on_fly,pct_of_unblocked_shots_that_missed_net,pim,pim_differential,pim_drawn,player,points,points_per_60_minutes,primary_assists,rebounds_created,rebounds_created_above_expected,relative_expected_goals_pct,secondary_assists,share_of_possible_icetime,share_of_xgoals_from_rebounds_shots,shifts,shooting_pct,shooting_pct_on_unblocked_shots,shooting_pct_on_unblocked_shots_above_expected,shooting_talent_above_average,shooting_talent_adjusted_expected_goals,shot_attempts,shot_attempts_per_60_minutes,shots_blocked_by_player,shots_blocked_by_player_per_60,shots_on_goal,shots_on_goal_per_60_minutes,shots_that_missed_net,shots_that_were_blocked,takeaways,upper_limit,xgoals_from_non_rebounds,xgoals_of_expected_rebounds,xgoals_on_rebounds_shots,xrebounds_created
0,0.0,0.3,0.1,2,0.2,0.08,0.455,0.0,0.0,18.0,0.2,12,2,0,-0.2,-0.2,0.0,0,0.0,43,179,11,0.23,61700000,0,0.0,775000,0.091,0.506,2.65,-0.6,0.479,-1,0.462,2.67,0.495,0.483,0.48,52.45,0.48,0.0121,0.149,0.127,0.051,0.674,0.545,6,4,2,"Noah Juulsen, D, VAN",0,0.0,0,0,-0.5,-0.027000000000000003,0,0.24600000000000002,0.0,276,0.0,0.0,0.0,-0.13,0.2,18,6.01,16,5.35,5,1.67,6,7,3,83500000,0.2,0.1,0.0,0.5
10,0.48,3.9,0.8,25,3.1,0.15,0.32,0.028999999999999998,0.0,24.0,3.0,60,32,3,-0.1,0.1,0.14,1,0.77,63,1261,99,1.94,61700000,3,0.38,775000,-0.087,0.528,3.8,-19.9,0.429,-30,0.396,3.57,0.43,0.428,0.46,59.98,0.45,0.0121,0.158,0.147,0.102,0.5920000000000001,0.233,30,20,10,"Henri Jokiharju, D, BUF",13,0.62,3,5,1.1,-0.099,7,0.34600000000000003,0.01,1648,0.038,0.028999999999999998,0.0,-0.055,2.9,153,7.28,58,2.76,79,3.76,24,50,20,83500000,3.1,0.8,0.0,3.9
8,0.39,4.8,0.6,19,4.2,0.2,0.32,0.039,0.0,24.0,4.1,55,21,2,-2.2,-1.4,0.1,3,1.22,107,1219,93,2.04,61700000,7,0.88,775000,-0.057999999999999996,0.528,4.04,-22.1,0.42200000000000004,-13,0.455,3.98,0.428,0.42700000000000005,0.42,67.0,0.42,0.0121,0.18899999999999997,0.187,0.106,0.518,0.262,20,12,8,"Mattias Samuelsson, D, BUF",10,0.49,3,7,2.8,-0.106,5,0.365,0.07,1522,0.026000000000000002,0.019,-0.02,-0.182,3.4,138,6.79,91,4.48,76,3.74,27,35,21,83500000,3.9,0.9,0.3,4.2
69,2.07,8.3,2.0,22,6.3,0.19,0.318,0.027000000000000003,0.0,18.0,5.8,78,45,7,0.8,0.4,0.21,1,0.43,29,2001,202,4.1,61700000,17,1.72,775000,-0.018000000000000002,0.43799999999999994,2.85,19.4,0.546,45,0.594,3.3,0.545,0.544,0.58,46.88,0.57,0.0121,0.122,0.146,0.14300000000000002,0.589,0.3,34,-2,36,"Quinn Hughes, D, VAN",76,2.28,35,10,-0.6,0.10800000000000001,34,0.42100000000000004,0.07,2163,0.045,0.032,0.005,0.051,6.6,368,11.03,71,2.13,154,4.62,66,148,56,83500000,5.8,2.4,0.4,10.6
9,0.66,2.8,0.5,16,2.3,0.17,0.32,0.027000000000000003,0.0,25.0,2.2,52,18,2,-0.3,-0.2,0.15,0,0.0,41,814,67,1.49,61700000,8,0.77,775000,-0.04,0.495,2.58,-7.0,0.444,-12,0.406,2.21,0.444,0.439,0.45,56.75,0.45,0.0121,0.076,0.168,0.114,0.6409999999999999,0.28,19,4,15,"Jordan Oesterle, D, DET",11,0.81,3,5,1.8,-0.051,6,0.257,0.057999999999999996,1022,0.037000000000000005,0.027000000000000003,0.0,-0.036000000000000004,2.2,105,7.74,68,5.01,54,3.98,21,30,4,83500000,2.1,0.6,0.1,3.2
27,0.95,7.8,1.2,40,6.6,0.23,0.314,0.026000000000000002,0.0,6.0,6.5,81,62,4,-2.6,-2.7,0.14,2,0.44,186,1708,215,4.7,61700000,12,1.49,775000,-0.013000000000000001,0.536,2.42,16.8,0.5539999999999999,3,0.51,2.63,0.557,0.5539999999999999,0.6,44.45,0.6,0.0121,0.131,0.15,0.092,0.628,0.301,43,20,23,"MacKenzie Weegar, D, CGY",31,1.09,9,13,3.8,0.018000000000000002,18,0.34600000000000003,0.1,2567,0.025,0.017,-0.009000000000000001,0.015,6.7,356,12.5,117,4.11,160,5.62,69,127,38,83500000,6.0,1.9,0.7,9.2
5,0.47,2.9,0.6,9,2.3,0.22,0.32799999999999996,0.015,0.0,6.0,2.3,48,15,6,3.7,3.7,0.56,0,0.0,54,639,130,2.22,61700000,1,0.09,775000,-0.031,0.539,2.89,0.5,0.504,3,0.525,2.72,0.505,0.502,0.58,50.7,0.56,0.0121,0.063,0.09,0.10099999999999999,0.746,0.298,35,18,17,"Michael Stone, D, CGY",11,1.03,3,8,3.4,-0.035,2,0.21899999999999997,0.10800000000000001,1020,0.065,0.046,0.031,0.0,2.3,208,19.53,59,5.54,92,8.64,39,77,6,83500000,2.1,0.9,0.3,4.6
15,0.65,5.4,0.5,59,4.9,0.21,0.306,0.022000000000000002,0.0,26.0,4.7,75,64,6,1.1,1.1,0.26,3,0.86,109,1392,172,3.42,61700000,5,0.6,775000,-0.061,0.552,4.01,-27.1,0.415,-25,0.413,4.4,0.424,0.41200000000000003,0.44,70.39,0.44,0.0121,0.18,0.142,0.065,0.613,0.244,61,30,31,"Travis Hamonic, D, OTT",21,0.91,8,11,4.2,-0.13699999999999998,7,0.307,0.18899999999999997,1897,0.044000000000000004,0.033,0.011000000000000001,0.0,4.9,277,11.94,143,6.16,136,5.86,44,97,22,83500000,4.0,1.4,0.9,6.8
43,1.21,9.2,1.5,52,7.7,0.22,0.332,0.035,0.0,14.0,7.1,81,59,9,1.3,0.8,0.25,5,1.82,115,2124,175,3.84,61700000,19,2.01,775000,-0.06,0.529,2.89,15.3,0.535,23,0.5539999999999999,3.08,0.535,0.536,0.53,50.16,0.53,0.0121,0.168,0.198,0.15,0.483,0.271,34,0,34,"Drew Doughty, D, LAK",52,1.47,14,14,4.3,0.006,29,0.431,0.091,2061,0.062,0.045,0.01,0.068,8.2,290,8.19,104,2.94,145,4.09,54,91,22,83500000,7.0,2.2,0.7,9.7
3,0.91,0.5,-0.3,7,0.8,0.25,0.33299999999999996,0.0,0.0,1.0,0.8,20,7,1,0.2,0.2,0.3,1,0.25,13,196,19,0.39,61700000,1,0.18,775000,0.0,0.49700000000000005,2.5,3.3,0.584,3,0.588,2.13,0.573,0.591,0.57,52.72,0.54,0.0121,0.046,0.14400000000000002,0.08800000000000001,0.723,0.33299999999999996,6,4,2,"Matt Kiersted, D, FLA",4,1.22,2,2,1.1,0.087,1,0.163,0.5489999999999999,285,0.071,0.048,0.048,-0.068,0.8,37,11.28,7,2.13,14,4.27,7,16,1,83500000,0.4,0.2,0.5,0.9
15,0.68,6.0,1.0,35,5.0,0.23,0.318,0.028999999999999998,0.0,15.0,4.9,79,48,6,1.0,0.7,0.27,2,0.92,108,1325,163,3.51,61700000,5,0.59,775000,0.059000000000000004,0.556,2.44,4.1,0.518,24,0.607,2.26,0.516,0.522,0.53,52.89,0.52,0.0121,0.087,0.175,0.11900000000000001,0.619,0.376,37,4,33,"Colin Miller, D, DAL",21,0.95,7,8,1.0,-0.038,8,0.275,0.107,1716,0.057,0.035,0.006,0.05,5.3,273,12.36,70,3.17,106,4.8,64,103,29,83500000,4.5,1.5,0.5,7.0
3,0.47,0.6,0.2,8,0.4,0.06,0.37,0.0,0.0,9.0,0.4,26,9,1,0.6,0.6,0.16,0,0.0,50,380,27,0.41,61700000,0,0.0,775000,-0.14800000000000002,0.42,2.4,-2.1,0.462,-10,0.353,2.36,0.46299999999999997,0.446,0.49,50.75,0.49,0.0121,0.09,0.14400000000000002,0.105,0.66,0.222,21,2,19,"Tyler Tucker, D, STL",4,0.63,0,2,1.0,0.042,3,0.242,0.073,533,0.048,0.037000000000000005,0.037000000000000005,0.0,0.4,54,8.51,26,4.1,21,3.31,6,27,4,83500000,0.4,0.2,0.0,1.0
31,0.99,8.3,-0.1,32,8.4,0.27,0.287,0.05,0.0,24.0,8.1,79,52,4,-4.4,-4.0,0.13,8,2.27,27,1880,133,3.69,61700000,19,2.4,775000,-0.1,0.504,3.6,-10.7,0.475,13,0.531,3.99,0.479,0.474,0.52,54.15,0.5,0.0121,0.12300000000000001,0.14,0.15,0.588,0.188,24,2,22,"Owen Power, D, BUF",35,1.12,15,10,3.0,-0.028999999999999998,16,0.392,0.195,2301,0.031,0.025,-0.025,-0.039,8.0,228,7.28,86,2.74,130,4.15,30,68,25,83500000,6.7,1.5,1.6,7.0
0,0.0,0.1,0.0,0,0.1,0.24,0.33299999999999996,0.0,0.0,13.0,0.1,2,0,0,-0.1,-0.1,0.0,0,0.0,0,25,3,0.1,61700000,0,0.0,775000,-0.33299999999999996,0.575,2.63,-0.5,0.35100000000000003,0,,2.37,0.359,0.377,0.41,56.88,0.41,0.0121,0.147,0.08800000000000001,0.147,0.618,0.0,0,-2,2,"Lucas Johansen, D, WSH",0,0.0,0,0,-0.1,-0.22399999999999998,0,0.21100000000000002,0.0,34,0.0,0.0,0.0,-0.092,0.1,5,11.85,3,7.11,3,7.11,0,2,1,83500000,0.1,0.0,0.0,0.1
18,0.78,5.7,0.3,29,5.4,0.23,0.285,0.036000000000000004,0.0,10.0,5.3,78,47,5,-0.4,-0.5,0.22,3,0.68,208,1392,119,2.89,61700000,15,1.86,775000,0.036000000000000004,0.562,2.88,-4.3,0.484,16,0.57,2.71,0.489,0.491,0.46,60.53,0.46,0.0121,0.11599999999999999,0.15,0.1,0.634,0.321,60,10,50,"Connor Clifton, D, BOS",23,0.99,9,4,-1.8,-0.078,9,0.294,0.16399999999999998,1837,0.054000000000000006,0.036000000000000004,0.0,0.013000000000000001,5.5,172,7.41,120,5.17,93,4.01,44,35,20,83500000,4.5,1.2,0.9,5.8
1,0.45,0.3,0.1,8,0.2,0.07,0.33299999999999996,0.0,0.0,19.0,0.2,10,8,0,-0.1,-0.1,0.0,0,0.0,7,132,6,0.15,61700000,0,0.0,775000,-0.16699999999999998,0.491,2.33,-0.3,0.484,-5,0.273,2.26,0.48200000000000004,0.489,0.47,54.27,0.43,0.0121,0.085,0.10099999999999999,0.122,0.691,0.16699999999999998,2,-2,4,"Ville Heinola, D, WPG",1,0.45,1,0,-0.3,-0.006999999999999999,0,0.22,0.0,188,0.0,0.0,0.0,-0.109,0.1,13,5.88,7,3.17,5,2.26,1,7,2,83500000,0.2,0.1,0.0,0.4
58,1.73,16.9,1.9,36,15.0,0.45,0.322,0.055999999999999994,0.0,24.0,14.3,78,61,15,0.0,-1.5,0.45,15,5.38,105,2012,221,5.89,61700000,31,3.76,775000,-0.086,0.436,3.17,31.5,0.565,47,0.59,3.19,0.561,0.564,0.56,50.93,0.56,0.0121,0.11800000000000001,0.185,0.18100000000000002,0.516,0.23600000000000002,82,42,40,"Rasmus Dahlin, D, BUF",73,2.18,35,16,2.6,0.129,23,0.425,0.083,2388,0.07400000000000001,0.055999999999999994,0.0,0.096,16.5,378,11.27,132,3.94,204,6.08,63,111,45,83500000,13.8,3.1,1.2,13.4
36,1.36,12.3,2.6,28,9.7,0.36,0.324,0.028999999999999998,0.0,20.0,9.2,78,49,13,3.3,2.2,0.49,6,1.91,60,1589,292,6.58,61700000,11,1.15,775000,0.01,0.47100000000000003,3.05,19.2,0.5529999999999999,30,0.59,3.66,0.547,0.552,0.57,53.82,0.57,0.0121,0.059000000000000004,0.12,0.192,0.629,0.33299999999999996,20,6,14,"Noah Dobson, D, NYI",49,1.85,22,13,-1.3,0.08199999999999999,14,0.336,0.068,1739,0.063,0.042,0.013000000000000001,0.115,10.8,481,18.15,104,3.92,206,7.77,103,172,39,83500000,9.0,3.3,0.7,14.3
0,0.0,0.1,0.0,2,0.1,0.07,0.4,0.0,0.0,21.0,0.1,4,2,0,-0.1,-0.1,0.0,0,0.0,9,72,5,0.09,61700000,0,0.0,775000,-0.4,0.33,3.47,-2.0,0.34700000000000003,-4,0.25,1.66,0.349,0.34,0.39,63.1,0.38,0.0121,0.141,0.121,0.172,0.5660000000000001,0.0,2,2,0,"David Jiricek, D, CBJ",0,0.0,0,0,-0.2,0.017,0,0.295,0.0,99,0.0,0.0,0.0,0.0,0.1,7,5.81,7,5.81,5,4.15,0,2,1,83500000,0.1,0.0,0.0,0.2
28,1.08,14.8,1.9,37,12.9,0.5,0.313,0.052000000000000005,0.0,3.0,11.0,75,55,13,0.1,-1.1,0.5,14,5.74,46,1561,199,5.24,61700000,17,1.96,775000,0.013000000000000001,0.40700000000000003,2.99,16.9,0.5489999999999999,8,0.525,2.96,0.5379999999999999,0.546,0.55,50.0,0.55,0.0121,0.11599999999999999,0.152,0.161,0.5710000000000001,0.326,22,-22,44,"Shayne Gostisbehere, D, CAR",41,1.58,15,13,2.4,0.142,13,0.34299999999999997,0.048,1824,0.084,0.057,0.005,0.092,14.1,334,12.84,89,3.42,155,5.96,75,104,32,83500000,12.3,2.5,0.6,10.6
14,0.52,4.6,0.4,34,4.2,0.16,0.298,0.032,0.0,11.0,4.0,80,39,1,-3.2,-3.2,0.04,1,0.31,139,1610,109,2.17,61700000,14,1.74,775000,-0.008,0.611,3.47,-16.5,0.451,-19,0.441,3.2,0.455,0.45399999999999996,0.43,63.88,0.43,0.0121,0.207,0.19,0.086,0.516,0.29,24,14,10,"Cody Ceci, D, EDM",15,0.56,4,6,1.3,-0.16,10,0.33299999999999996,0.145,1854,0.011000000000000001,0.008,-0.024,0.0,4.2,192,7.15,110,4.1,88,3.28,36,68,20,83500000,3.6,1.0,0.6,4.7
15,0.68,4.9,0.3,33,4.6,0.21,0.322,0.026000000000000002,0.0,20.0,4.4,61,38,6,1.4,1.7,0.27,2,0.61,77,1320,143,2.95,61700000,7,1.01,775000,0.039,0.515,3.14,-6.3,0.47600000000000003,-3,0.488,3.68,0.47700000000000004,0.475,0.46,63.05,0.46,0.0121,0.19,0.175,0.078,0.5579999999999999,0.36200000000000004,36,18,18,"Adam Pelech, D, NYI",21,0.95,6,11,5.3,-0.039,9,0.358,0.195,1750,0.062,0.039,0.013000000000000001,-0.064,4.3,230,10.45,110,5.0,97,4.41,55,78,31,83500000,3.7,1.2,0.9,5.7
14,0.53,6.9,0.4,44,6.5,0.25,0.292,0.039,0.0,27.0,5.9,80,55,4,-2.5,-3.5,0.15,7,2.08,125,1575,135,2.82,61700000,12,1.6,775000,0.013000000000000001,0.402,2.95,0.3,0.501,-23,0.425,3.2,0.495,0.496,0.49,55.19,0.5,0.0121,0.102,0.149,0.11699999999999999,0.633,0.305,44,26,18,"Caleb Jones, D, CHI",18,0.69,8,15,8.4,0.099,6,0.325,0.166,1838,0.037000000000000005,0.026000000000000002,-0.013000000000000001,0.155,7.5,228,8.68,132,5.03,107,4.08,47,74,33,83500000,5.4,1.5,1.1,6.6
13,0.55,5.4,0.6,20,4.8,0.2,0.315,0.031,0.0,10.0,4.7,75,21,3,-1.8,-1.8,0.13,3,1.02,128,1412,113,2.45,61700000,11,1.34,775000,-0.055,0.579,3.25,-9.0,0.469,21,0.583,3.48,0.48,0.475,0.44,59.6,0.45,0.0121,0.22,0.155,0.054000000000000006,0.5720000000000001,0.26,38,14,24,"Brandon Carlo, D, BOS",16,0.68,6,6,1.0,-0.11,7,0.311,0.08800000000000001,1838,0.032,0.024,-0.006999999999999999,0.0,4.8,174,7.39,116,4.93,94,3.99,33,47,28,83500000,4.4,1.0,0.4,5.0
1,1.2,0.2,0.1,4,0.1,0.11,0.375,0.0,0.0,9.0,0.1,4,4,0,-0.1,-0.1,0.0,0,0.0,6,50,8,0.09,61700000,0,0.0,775000,0.0,0.44,1.57,0.9,0.622,-1,0.4,0.0,0.619,0.616,0.43,69.55,0.49,0.0121,0.078,0.10400000000000001,0.026000000000000002,0.792,0.375,2,-4,6,"Steven Santini, D, STL",1,1.2,1,1,0.8,0.182,0,0.20800000000000002,0.0,77,0.0,0.0,0.0,0.0,0.1,9,10.79,10,11.99,5,6.0,3,1,0,83500000,0.1,0.1,0.0,0.2
0,0.0,0.9,0.2,7,0.7,0.23,0.348,0.0,0.0,19.0,0.7,14,7,2,1.3,1.4,0.7,0,0.0,12,172,21,0.44,61700000,2,0.23,775000,0.043,0.522,2.15,0.4,0.514,1,0.5379999999999999,1.74,0.514,0.512,0.56,44.85,0.56,0.0121,0.08,0.11599999999999999,0.14,0.664,0.391,6,4,2,"Kyle Capobianco, D, WPG",2,0.7,0,0,-0.9,-0.008,0,0.205,0.06,250,0.14300000000000002,0.087,0.087,-0.051,0.6,34,11.82,6,2.09,14,4.87,9,11,6,83500000,0.6,0.2,0.0,1.0
1,0.39,0.1,0.0,3,0.1,0.04,0.33299999999999996,0.0,0.0,21.0,0.1,9,3,0,-0.1,-0.1,0.0,0,0.0,39,154,6,0.09,61700000,0,0.0,775000,0.16699999999999998,0.381,5.17,-8.6,0.259,-7,0.231,4.68,0.26,0.252,0.31,85.32,0.29,0.0121,0.177,0.10800000000000001,0.091,0.624,0.5,9,2,7,"Billy Sweezey, D, CBJ",1,0.39,0,0,-0.2,-0.122,1,0.282,0.0,186,0.0,0.0,0.0,0.0,0.1,16,6.23,20,7.79,3,1.17,3,10,2,83500000,0.1,0.0,0.0,0.2
10,0.54,2.7,0.5,12,2.2,0.12,0.33799999999999997,0.027000000000000003,0.0,5.0,2.2,73,14,2,-0.2,-0.2,0.11,0,0.0,47,1105,66,1.3,61700000,8,0.89,775000,0.081,0.529,2.77,-9.7,0.447,-11,0.44,2.39,0.45,0.45299999999999996,0.45,60.24,0.46,0.0121,0.07200000000000001,0.13,0.081,0.7170000000000001,0.419,38,22,16,"Jon Merrill, D, MIN",12,0.65,5,4,1.1,-0.08199999999999999,5,0.247,0.059000000000000004,1342,0.047,0.027000000000000003,0.0,0.0,2.2,99,5.37,107,5.81,43,2.33,31,25,18,83500000,2.1,0.6,0.1,2.9
7,0.42,3.1,-0.4,19,3.5,0.21,0.318,0.034,0.0,17.0,3.5,59,25,5,1.5,1.1,0.3,4,1.15,90,1009,78,1.65,61700000,6,0.72,775000,-0.045,0.557,3.0,-10.9,0.44,-1,0.494,3.03,0.445,0.45,0.41,66.15,0.41,0.0121,0.151,0.135,0.059000000000000004,0.6559999999999999,0.273,31,16,15,"Zach Whitecloud, D, VGK",12,0.71,4,4,0.2,-0.11699999999999999,3,0.281,0.344,1269,0.078,0.057,0.023,0.10800000000000001,3.9,139,8.26,97,5.76,64,3.8,24,51,24,83500000,2.3,0.8,1.2,3.8
2,0.72,0.7,0.2,4,0.5,0.17,0.36,0.0,0.0,17.0,0.5,10,4,0,-0.5,-0.4,0.0,0,0.0,27,166,25,0.48,61700000,0,0.0,775000,-0.08,0.573,2.37,1.9,0.564,2,0.625,2.17,0.5539999999999999,0.5660000000000001,0.5,53.79,0.51,0.0121,0.07400000000000001,0.165,0.065,0.696,0.28,8,8,0,"Brayden Pachal, D, VGK",2,0.72,0,2,1.1,-0.009000000000000001,2,0.272,0.0,230,0.0,0.0,0.0,-0.092,0.4,37,13.36,12,4.33,18,6.5,7,12,3,83500000,0.5,0.2,0.0,0.9
37,1.57,7.3,0.5,41,6.8,0.29,0.31,0.034,0.0,4.0,6.5,65,65,4,-2.8,-3.1,0.17,5,1.6,70,1410,154,3.37,61700000,15,1.79,775000,-0.034,0.49700000000000005,2.98,26.9,0.581,27,0.583,2.93,0.579,0.581,0.55,53.25,0.56,0.0121,0.09300000000000001,0.133,0.153,0.62,0.276,21,0,21,"Morgan Rielly, D, TOR",41,1.74,20,8,0.1,0.084,17,0.358,0.183,1649,0.032,0.023,-0.011000000000000001,0.046,7.1,242,10.29,85,3.62,126,5.36,48,68,20,83500000,5.5,1.7,1.2,7.9
13,0.6,4.2,0.5,42,3.7,0.17,0.314,0.028999999999999998,0.0,12.0,3.6,67,45,3,-0.7,-0.7,0.14,3,1.05,96,1304,96,2.05,61700000,6,0.64,775000,-0.114,0.45399999999999996,4.33,-48.3,0.327,-49,0.331,4.69,0.335,0.324,0.37,74.68,0.36,0.0121,0.217,0.175,0.071,0.536,0.2,34,20,14,"Dmitry Kulikov, D, PIT",16,0.74,8,5,0.7,-0.127,5,0.32,0.11,1568,0.036000000000000004,0.028999999999999998,0.0,-0.001,3.7,148,6.81,108,4.97,84,3.86,21,43,19,83500000,3.3,0.9,0.4,4.3
23,0.76,6.6,1.2,44,5.4,0.18,0.322,0.027000000000000003,0.0,9.0,5.3,79,49,4,-1.4,-1.7,0.13,3,0.87,115,1817,175,3.69,61700000,5,0.86,775000,-0.049,0.45399999999999996,3.34,-30.7,0.41,-40,0.386,2.91,0.41600000000000004,0.409,0.43,59.93,0.43,0.0121,0.159,0.171,0.059000000000000004,0.611,0.273,30,16,14,"Colton Parayko, D, STL",27,0.89,6,11,3.3,-0.044000000000000004,17,0.38,0.081,2380,0.03,0.022000000000000002,-0.005,0.061,5.7,256,8.45,144,4.75,133,4.39,50,73,59,83500000,5.0,1.6,0.4,7.7
26,1.14,5.6,1.3,29,4.3,0.19,0.337,0.025,0.0,12.0,4.1,61,36,5,0.7,0.3,0.22,0,0.0,190,1362,154,3.31,61700000,9,0.96,775000,-0.031,0.545,3.18,3.5,0.512,-1,0.49700000000000005,2.86,0.509,0.512,0.5,60.88,0.5,0.0121,0.151,0.12300000000000001,0.096,0.63,0.307,24,18,6,"Jeff Petry, D, PIT",31,1.36,8,11,3.9,-0.033,18,0.368,0.04,1610,0.044000000000000004,0.031,0.006,0.099,4.7,253,11.14,111,4.89,113,4.97,50,90,23,83500000,4.1,1.5,0.2,7.1
20,0.81,3.5,-0.1,44,3.6,0.15,0.32799999999999996,0.022000000000000002,0.0,20.0,3.4,76,55,2,-1.6,-1.1,0.08,2,0.7,198,1478,130,2.54,61700000,2,0.35,775000,-0.075,0.523,3.34,-19.0,0.435,-2,0.49200000000000005,3.53,0.43799999999999994,0.435,0.44,66.77,0.44,0.0121,0.131,0.141,0.067,0.662,0.254,43,14,29,"Alexander Romanov, D, NYI",22,0.89,11,6,0.9,-0.08800000000000001,9,0.32,0.306,1782,0.02,0.015,-0.006999999999999999,-0.135,3.1,235,9.54,129,5.24,100,4.06,34,101,25,83500000,2.5,1.0,1.1,5.1
6,0.23,4.1,0.7,32,3.4,0.13,0.308,0.026000000000000002,0.0,2.0,3.3,83,40,2,-1.4,-1.4,0.08,2,0.62,117,1588,110,2.15,61700000,5,0.61,775000,-0.094,0.505,3.68,-42.5,0.361,-43,0.33799999999999997,4.0,0.368,0.359,0.38,67.25,0.39,0.0121,0.177,0.147,0.055999999999999994,0.62,0.214,28,8,20,"Jack Johnson, D, COL",8,0.3,1,4,-0.6,-0.14400000000000002,5,0.315,0.059000000000000004,1939,0.022000000000000002,0.017,-0.009000000000000001,0.0,3.4,173,6.53,127,4.8,92,3.47,25,56,16,83500000,3.2,0.9,0.2,4.6
16,0.67,4.3,0.3,33,4.0,0.17,0.29100000000000004,0.031,0.0,13.0,3.7,75,40,7,3.0,3.0,0.29,4,1.08,21,1429,117,2.07,61700000,6,0.85,775000,-0.055,0.522,3.47,-16.5,0.444,-11,0.46299999999999997,3.61,0.447,0.444,0.46,64.33,0.45,0.0121,0.172,0.151,0.128,0.5489999999999999,0.23600000000000002,15,-6,21,"Trevor van Riemsdyk, D, WSH",23,0.97,7,4,-1.0,-0.078,9,0.314,0.17,1793,0.07200000000000001,0.055,0.024,0.0,4.0,194,8.14,160,6.71,97,4.07,30,67,30,83500000,3.3,1.0,0.7,5.0
0,0.0,0.3,0.1,4,0.2,0.13,0.33299999999999996,0.0,0.0,16.0,0.2,6,4,0,-0.2,-0.2,0.0,0,0.0,4,77,5,0.08,61700000,1,0.09,775000,0.16699999999999998,0.496,4.65,-3.7,0.28300000000000003,0,0.5,4.62,0.293,0.289,0.35,83.22,0.32,0.0121,0.106,0.133,0.106,0.655,0.5,8,4,4,"Roland McKeown, D, NSH",0,0.0,0,0,-0.2,-0.213,0,0.213,0.0,113,0.0,0.0,0.0,0.0,0.2,11,8.48,6,4.62,3,2.31,3,5,1,83500000,0.2,0.1,0.0,0.2
16,0.59,7.4,0.8,40,6.6,0.24,0.315,0.04,0.0,15.0,6.4,82,56,8,1.4,1.2,0.29,4,2.28,87,1633,133,2.82,61700000,12,1.49,775000,-0.094,0.591,3.23,-12.0,0.46299999999999997,0,0.5,3.09,0.467,0.46799999999999997,0.42,65.61,0.42,0.0121,0.205,0.14300000000000002,0.04,0.612,0.221,10,2,8,"Esa Lindell, D, DAL",24,0.88,7,5,-0.6,-0.128,9,0.327,0.067,1977,0.069,0.054000000000000006,0.013999999999999999,0.024,6.8,231,8.49,147,5.4,116,4.26,33,82,31,83500000,6.2,1.2,0.4,5.6
4,1.04,0.2,0.0,5,0.2,0.04,0.33299999999999996,0.0,0.0,22.0,0.1,16,6,0,-0.1,-0.1,0.0,0,0.0,28,230,6,0.15,61700000,0,0.0,775000,0.16699999999999998,0.46799999999999997,2.68,-3.8,0.38799999999999996,-9,0.235,2.6,0.389,0.39,0.39,64.51,0.4,0.0121,0.087,0.10300000000000001,0.045,0.765,0.5,15,6,9,"Nick Cicek, D, SJS",4,1.04,1,0,-0.3,-0.08,3,0.239,0.33299999999999996,310,0.0,0.0,0.0,0.0,0.2,21,5.46,21,5.46,3,0.78,3,15,2,83500000,0.1,0.1,0.1,0.3
10,0.61,5.1,1.0,21,4.1,0.25,0.302,0.031,0.0,15.0,3.7,60,32,6,1.9,2.2,0.37,2,0.64,49,978,118,2.53,61700000,9,0.92,775000,-0.031,0.536,2.59,11.0,0.557,2,0.512,2.82,0.547,0.56,0.55,54.82,0.55,0.0121,0.08800000000000001,0.158,0.149,0.605,0.271,26,18,8,"Nils Lundkvist, D, DAL",16,0.98,5,12,6.8,0.021,5,0.268,0.032,1267,0.064,0.047,0.016,-0.07,3.8,195,11.96,67,4.11,94,5.76,35,66,6,83500000,4.0,1.1,0.1,5.2
